"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.493984024E1,-6.530284882E-2,5.804210901E-1,-3.622839749E-1,6.873156352E-1
9.494479363E1,-2.451486588E-1,5.431258678E-1,-2.587134540E-1,6.496277584E-1
9.494974712E1,-3.094873428E-1,5.249276161E-1,-1.088689566E-1,6.190184708E-1
9.495470055E1,-4.088439941E-1,4.305186868E-1,-2.297520638E-3,5.937213402E-1
9.495965404E1,-4.810752869E-1,2.484312654E-1,3.381735086E-2,5.424897589E-1
9.496460587E1,-4.788732529E-1,7.647496462E-2,-1.416194439E-2,4.851479910E-1
9.496955925E1,-4.266700745E-1,-1.067236662E-1,-8.397519588E-3,4.398952281E-1
9.497451264E1,-3.962278366E-1,-2.652127147E-1,9.741115570E-2,4.866448559E-1
9.497946602E1,-3.517913818E-1,-3.515018225E-1,1.925104856E-1,5.332644697E-1
9.498441639E1,-3.552675247E-1,-3.756292462E-1,2.078183293E-1,5.572259889E-1
9.498936967E1,-4.300317764E-1,-4.072539806E-1,2.836800218E-1,6.567019782E-1
9.499432290E1,-3.427057266E-1,-4.463755488E-1,2.863004208E-1,6.314002507E-1
9.499927613E1,-1.326608658E-1,-4.401527643E-1,6.452280283E-2,4.642160632E-1
9.500423613E1,-7.172489166E-2,-3.834779859E-1,-2.175629735E-1,4.466916981E-1
9.500918972E1,-5.419921875E-2,-2.957847118E-1,-3.038223684E-1,4.274741894E-1
9.501414326E1,-5.126190186E-2,-2.174568772E-1,-2.057583332E-1,3.037297610E-1
9.501909686E1,-1.530170441E-1,-1.342577338E-1,-8.594113588E-2,2.209643268E-1
9.502404488E1,-9.333610535E-3,-6.061494350E-2,1.421630383E-3,6.134581236E-2
9.502899821E1,1.283330917E-1,8.462992311E-2,1.735060215E-1,2.318101504E-1
9.503395149E1,9.850883484E-2,1.137369871E-1,3.683629036E-1,3.979086849E-1
9.503890482E1,9.515762329E-3,7.014739513E-2,5.027797818E-1,5.077388263E-1
9.504383691E1,-1.048669815E-1,2.284312248E-2,5.962305069E-1,6.058132628E-1
9.504873456E1,-1.565227509E-1,-4.781305790E-2,5.726873875E-1,5.956142240E-1
9.505368420E1,-1.269216537E-1,-1.822723746E-1,5.594255924E-1,6.019047418E-1
9.505863378E1,-8.559322357E-2,-3.281103969E-1,4.044779539E-1,5.278115645E-1
9.506366284E1,5.395889282E-3,-4.668040276E-1,2.514370084E-1,5.302411574E-1
9.506861639E1,7.668113708E-2,-5.342117548E-1,2.017964721E-1,5.761805376E-1
9.507356998E1,1.568269730E-1,-4.861122966E-1,3.315886259E-1,6.089752714E-1
9.507852352E1,5.308113098E-1,-5.396859050E-1,-2.591729164E-2,7.574253948E-1
9.508347633E1,9.873037338E-1,-5.864932537E-1,-3.844422400E-1,1.211007364E0
9.508842988E1,1.309370041E0,-4.427084327E-1,-3.427380323E-1,1.424047057E0
9.509338337E1,1.400695801E0,-2.528095841E-1,-1.684926152E-1,1.433265912E0
9.509833691E1,1.465147495E0,-1.152308583E-1,-1.218448877E-1,1.474714044E0
9.510328316E1,1.519613266E0,6.813859940E-2,-4.908794165E-2,1.521931987E0
9.510823633E1,1.376454353E0,2.238182724E-1,1.490898728E-1,1.402479588E0
9.511318951E1,1.094319344E0,3.093591928E-1,2.150211930E-1,1.157355628E0
9.511814264E1,7.766351700E-1,3.225858212E-1,1.390352249E-1,8.523817179E-1
9.512309779E1,5.638475418E-1,3.615756631E-1,1.669794917E-1,6.903210566E-1
9.512805107E1,3.029813766E-1,3.668140173E-1,2.379004359E-1,5.319274906E-1
9.513300436E1,1.464414597E-1,3.028404117E-1,2.085586786E-1,3.957955766E-1
9.513795758E1,9.338188171E-2,2.223331034E-1,1.702224016E-1,2.951742718E-1
9.514294597E1,1.001672745E-1,1.350056231E-1,1.394921541E-1,2.184446433E-1
9.514790097E1,2.019023895E-1,1.148935854E-1,1.304072142E-1,2.664041148E-1
9.515285602E1,2.813825607E-1,1.638772786E-1,2.163203955E-1,3.909302002E-1
9.515781102E1,3.387670517E-1,2.173542976E-1,3.391855955E-1,5.263581235E-1
9.516272399E1,3.386096954E-1,1.992433816E-1,4.821141362E-1,6.219232198E-1
9.516767691E1,4.049348831E-1,2.121994197E-1,5.120303035E-1,6.864225266E-1
9.517262982E1,4.017353058E-1,2.158895731E-1,5.435263515E-1,7.095212882E-1
9.517758274E1,3.699722290E-1,2.172595859E-1,6.002392769E-1,7.378132334E-1
9.518253732E1,2.813615799E-1,2.498096526E-1,6.129606366E-1,7.192287141E-1
9.518749034E1,2.076663971E-1,2.183003128E-1,5.633429289E-1,6.388549245E-1
9.519244336E1,8.229827881E-2,2.063522935E-1,5.046529174E-1,5.513881054E-1
9.519739633E1,-1.355075836E-2,1.352579296E-1,4.724492431E-1,4.916163319E-1
9.520234748E1,-7.539749146E-2,6.955978274E-2,4.235442877E-1,4.357902118E-1
9.520730040E1,-1.557378769E-1,7.020488381E-3,4.583343863E-1,4.841218682E-1
9.521225326E1,-1.735782623E-1,-9.739173949E-2,5.293425918E-1,5.655246622E-1
9.521720618E1,-1.650609970E-1,-2.075875103E-1,4.867091179E-1,5.542774329E-1
9.522215972E1,-2.159299850E-1,-2.308686078E-1,4.381833673E-1,5.403061501E-1
9.522711264E1,-2.497472763E-1,-2.890477180E-1,4.496368766E-1,5.899962764E-1
9.523206560E1,-3.261203766E-1,-3.534529209E-1,5.506624579E-1,7.311036930E-1
9.523701852E1,-3.948373795E-1,-4.099020362E-1,7.829647660E-1,9.679618073E-1
9.524197623E1,-4.202985764E-1,-5.135591030E-1,1.012650251E0,1.210724732E0
9.524692941E1,-4.336967468E-1,-5.928113461E-1,1.199804783E0,1.406787005E0
9.525188258E1,-4.160976410E-1,-6.572248936E-1,1.190714121E0,1.422280537E0
9.525683576E1,-3.131237030E-1,-6.522588134E-1,1.167503953E0,1.373518654E0
9.526178691E1,-1.991310120E-1,-6.401533484E-1,9.996403456E-1,1.203632124E0
9.526673998E1,-1.763877869E-1,-5.729036331E-1,9.233621359E-1,1.100876405E0
9.527169305E1,-1.372528076E-1,-5.102164745E-1,7.405898571E-1,9.097431069E-1
9.527664613E1,-1.816091537E-1,-4.565530419E-1,5.807455778E-1,7.607154468E-1
9.528160212E1,-3.016433716E-1,-4.353534579E-1,5.196101665E-1,7.419677096E-1
9.528655534E1,-3.661327362E-1,-3.943420053E-1,3.443565369E-1,6.388585306E-1
9.529150857E1,-2.876167297E-1,-3.981333375E-1,1.772867441E-1,5.221725072E-1
9.529646180E1,-3.167018890E-1,-4.034963548E-1,-1.952254772E-2,5.133132813E-1
9.530141264E1,-2.743206024E-1,-4.982815385E-1,-1.768703461E-1,5.956671922E-1
9.530636576E1,-3.369741440E-1,-5.131282210E-1,-1.891778708E-1,6.423709300E-1
9.531131883E1,-4.468488693E-1,-4.847483933E-1,-1.081813574E-1,6.681003839E-1
9.531627196E1,-4.823589325E-1,-4.403004646E-1,8.569717407E-3,6.531524163E-1
9.532122368E1,-3.893804550E-1,-4.135663509E-1,2.145421505E-2,5.684316570E-1
9.532617670E1,-2.259311676E-1,-4.181678295E-1,6.738686562E-2,4.800523053E-1
9.533112977E1,-1.612339020E-1,-4.085361063E-1,1.558492184E-1,4.660333681E-1
9.533608279E1,-2.063245773E-1,-4.325839877E-1,3.364669085E-1,5.855840829E-1
9.534103769E1,-2.938346863E-1,-4.495823681E-1,3.989715576E-1,6.690601112E-1
9.534599081E1,-2.381401062E-1,-4.977914095E-1,3.797833920E-1,6.698823944E-1
9.535094394E1,-2.305068970E-1,-5.152025223E-1,2.366210222E-1,6.120102750E-1
9.535589706E1,-2.040185928E-1,-4.969311953E-1,9.410285950E-2,5.453618498E-1
9.536085550E1,-2.443532944E-1,-4.407631159E-1,-4.973649979E-3,5.039894781E-1
9.536580889E1,-2.180356979E-1,-3.923739791E-1,-4.822373390E-3,4.489099691E-1
9.537076227E1,6.203174591E-2,-4.654773474E-1,-2.151005268E-1,5.165126669E-1
9.537571566E1,1.045103073E-1,-4.874533415E-1,-4.096556306E-1,6.452525863E-1
9.538066331E1,-1.385192871E-1,-3.661416173E-1,-5.768563151E-1,6.971445224E-1
9.538561644E1,-1.159143448E-1,-2.818287015E-1,-8.856303692E-1,9.365920687E-1
9.539056951E1,-7.697963715E-2,-1.651323736E-1,-1.045243979E0,1.061004024E0
9.539552264E1,-2.784061432E-1,-5.663211644E-2,-8.929734230E-1,9.370798853E-1
9.540047628E1,-4.188680649E-1,1.528960168E-1,-6.071733236E-1,7.533173917E-1
9.540542941E1,-5.391998291E-1,4.009791613E-1,-2.122271061E-1,7.046709076E-1
9.541038253E1,-6.181325912E-1,6.112673283E-1,1.702266932E-1,8.858401515E-1
9.541533571E1,-6.441287994E-1,6.987115145E-1,4.714876413E-1,1.060848852E0
9.542029024E1,-6.129121780E-1,6.456485391E-1,5.376677513E-1,1.040004800E0
9.542524347E1,-5.629549026E-1,4.079986811E-1,4.871852398E-1,8.489585408E-1
9.543019665E1,-4.564371109E-1,1.652888060E-1,5.013043880E-1,6.978261353E-1
9.543514988E1,-2.960653305E-1,-3.049047291E-2,4.425402880E-1,5.333162808E-1
9.544010118E1,-1.344032288E-1,-2.151929736E-1,4.074237347E-1,4.799649397E-1
9.544505430E1,8.091640472E-2,-3.743292689E-1,1.968934536E-1,4.306238477E-1
9.545000743E1,1.403932571E-1,-4.459981322E-1,-4.276955128E-2,4.695251166E-1
9.545496050E1,2.613449097E-1,-4.951770902E-1,-1.341463327E-1,5.757575453E-1
9.545991446E1,2.981567383E-1,-5.198564529E-1,-1.771063805E-1,6.249118676E-1
9.546486764E1,3.061008453E-1,-5.250570774E-1,-1.866993904E-1,6.357981790E-1
9.546982076E1,3.567113876E-1,-5.538490415E-1,-2.081928253E-1,6.908950914E-1
9.547477394E1,3.665342331E-1,-5.536018610E-1,-2.910757065E-1,7.249465025E-1
9.547973045E1,2.788572311E-1,-5.411341190E-1,-2.806657553E-1,6.703437598E-1
9.548468378E1,2.392873764E-1,-4.715365767E-1,-1.522889137E-1,5.502700291E-1
9.548963712E1,2.284507751E-1,-3.288382292E-1,-1.347919703E-1,4.224845712E-1
9.549459045E1,2.438812256E-1,-2.060892433E-1,-2.572468519E-1,4.100326465E-1
9.549954102E1,2.924213409E-1,-5.330872536E-2,-2.100499868E-1,3.639684846E-1
9.550449420E1,3.570966721E-1,1.458662450E-1,-9.479033947E-2,3.972155625E-1
9.550944743E1,4.425153732E-1,2.318262011E-1,7.841289043E-2,5.056795670E-1
9.551440060E1,4.725570679E-1,3.077902794E-1,2.525045872E-1,6.179025854E-1
9.551935576E1,5.452957153E-1,2.645719051E-1,4.120630026E-1,7.328994667E-1
9.552430909E1,5.417051315E-1,1.627492607E-1,4.033986330E-1,6.947389643E-1
9.552926238E1,5.147371292E-1,-1.406474411E-2,2.044007778E-1,5.540142662E-1
9.553421566E1,4.146804810E-1,-1.630662680E-1,7.306635380E-2,4.515409185E-1
9.553916540E1,3.085012436E-1,-2.465038747E-1,-2.293395996E-2,3.955542239E-1
9.554411852E1,2.151231766E-1,-3.149281740E-1,-2.960593700E-1,4.828135111E-1
9.554907165E1,4.178619385E-2,-3.141368330E-1,-4.883744717E-1,5.821835281E-1
9.555402472E1,-1.015653610E-1,-3.973150849E-1,-8.096616864E-1,9.075939873E-1
9.555898060E1,-4.099941254E-1,-4.855614007E-1,-1.097458124E0,1.268179558E0
9.556393389E1,-3.811578751E-1,-5.244041681E-1,-1.132657647E0,1.305064904E0
9.556888712E1,-3.790063858E-1,-6.087104678E-1,-1.219305992E0,1.414525142E0
9.557384034E1,-3.864326477E-1,-6.137818694E-1,-9.587219357E-1,1.202167261E0
9.557879180E1,-6.098957062E-1,-4.616843760E-1,-4.955458641E-1,9.114224810E-1
9.558374498E1,-6.768274307E-1,-4.580841362E-1,-2.652051449E-1,8.592265218E-1
9.558869810E1,-7.240533829E-1,-5.610964298E-1,-4.183912277E-1,1.007042067E0
9.559365128E1,-6.925048828E-1,-6.252003908E-1,-8.031598330E-1,1.231058187E0
9.559860425E1,-6.732587814E-1,-6.788153052E-1,-1.214065552E0,1.545322869E0
9.560355743E1,-6.852455139E-1,-7.860761881E-1,-1.287584066E0,1.656909749E0
9.560851055E1,-7.852630615E-1,-7.848356962E-1,-1.057630301E0,1.533358079E0
9.561346373E1,-9.678535461E-1,-7.239088416E-1,-6.742361188E-1,1.383972125E0
9.561841712E1,-1.087261200E0,-8.516896963E-1,-4.419789314E-1,1.450123316E0
9.562337029E1,-1.150970459E0,-1.014971495E0,-3.872365952E-1,1.582672522E0
9.562832347E1,-1.159345627E0,-1.083548903E0,-3.632236719E-1,1.627910300E0
9.563327659E1,-9.702854156E-1,-1.118296742E0,-5.929750204E-1,1.594885816E0
9.563823357E1,-9.273643494E-1,-1.129154205E0,-1.014211178E0,1.778656282E0
9.564318691E1,-9.129247665E-1,-1.099332571E0,-1.323362112E0,1.947627020E0
9.564814024E1,-8.984308243E-1,-1.062095165E0,-1.474943876E0,2.027482065E0
9.565309363E1,-8.981952667E-1,-9.935975671E-1,-1.586968660E0,2.076646429E0
9.565804144E1,-8.430566788E-1,-8.396424055E-1,-1.616138220E0,2.006899768E0
9.566299451E1,-6.836357117E-1,-6.720441580E-1,-1.539584637E0,1.813648806E0
9.566794758E1,-5.518207550E-1,-5.166957974E-1,-1.410067439E0,1.599928397E0
9.567290066E1,-2.908058167E-1,-3.638620973E-1,-1.212558270E0,1.298946190E0
9.567785779E1,-1.034832001E-1,-2.774927616E-1,-1.091861367E0,1.131314391E0
9.568281107E1,7.280445099E-2,2.399444580E-3,-1.116812587E0,1.119185686E0
9.568776436E1,2.858972549E-1,3.270998895E-1,-8.737776875E-1,9.758171065E-1
9.569271764E1,4.987268448E-1,7.037453651E-1,-4.890061617E-1,9.915205650E-1
9.569766795E1,6.447591782E-1,1.079660892E0,-4.654364586E-1,1.340900122E0
9.570262107E1,7.072877884E-1,1.318264723E0,-5.540326834E-1,1.595315050E0
9.570757420E1,6.455326080E-1,1.378869414E0,-6.338884830E-1,1.649183986E0
9.571252732E1,6.293706894E-1,1.257077694E0,-7.082084417E-1,1.574138174E0
9.571749113E1,5.079679489E-1,1.125760555E0,-9.016532302E-1,1.529165397E0
9.572244477E1,2.144432068E-1,1.221645355E0,-8.242256045E-1,1.489211573E0
9.572739847E1,-6.440067291E-2,1.357192993E0,-5.721554160E-1,1.474273410E0
9.573235212E1,-2.830533981E-1,1.506164432E0,-7.217655778E-1,1.693988214E0
9.573731019E1,-2.236289978E-1,1.716851473E0,-1.692089677E0,2.420899912E0
9.574226409E1,-1.236915588E-3,1.923314810E0,-2.364237785E0,3.047746986E0
9.574721800E1,-2.528667450E-1,2.427215338E0,-1.501626611E0,2.865344371E0
9.575217186E1,-9.571294785E-1,2.672124147E0,2.159599304E0,3.566540824E0
9.575712175E1,-2.099761963E0,2.340595961E0,5.489565372E0,6.326351060E0
9.576207545E1,-2.447146416E0,1.788686752E0,4.571036339E0,5.484733274E0
9.576702915E1,-1.663936615E0,1.249098182E0,1.358273625E0,2.484721024E0
9.577198284E1,-5.410175323E-1,9.888312221E-1,-4.040501118E-1,1.197390349E0
9.577693290E1,5.209083557E-1,9.252867699E-1,-2.225931883E-1,1.084918821E0
9.578188639E1,1.174492836E0,1.024299026E0,-2.301456928E-1,1.575305988E0
9.578683988E1,1.221496582E0,1.028941035E0,-1.011402130E0,1.890425302E0
9.579179342E1,6.841220856E-1,8.164034486E-1,-1.247697711E0,1.640514309E0
9.579676217E1,-8.591651917E-3,5.336788893E-1,-7.645256519E-1,9.324089477E-1
9.580171644E1,-2.677812576E-1,4.471529722E-1,-1.264457703E-1,5.363218393E-1
9.580667071E1,-1.537513733E-1,6.469265223E-1,3.198829889E-1,7.378878889E-1
9.581162498E1,2.445697784E-1,9.722619057E-1,6.277767420E-1,1.182882592E0
9.581655618E1,9.054813385E-1,1.409525394E0,9.659668207E-1,1.933843373E0
9.582150930E1,1.613473415E0,1.746576667E0,1.399748921E0,2.759188931E0
9.582646243E1,2.239428997E0,1.862051249E0,2.056544781E0,3.565340590E0
9.583141550E1,2.544275284E0,1.897755265E0,2.445967197E0,4.007189451E0
9.583637133E1,2.691032887E0,1.879727364E0,2.730644703E0,4.269830612E0
9.584132462E1,2.622345924E0,1.745180368E0,2.881274700E0,4.268969028E0
9.584627784E1,2.517655373E0,1.520066738E0,2.336651802E0,3.756212602E0
9.585123107E1,2.453217030E0,1.247430563E0,1.626696348E0,3.196951331E0
9.585618019E1,2.275701523E0,1.254880667E0,1.152718306E0,2.842939043E0
9.586113321E1,2.143211842E0,1.441493988E0,1.173261642E0,2.836865312E0
9.586608628E1,1.926740170E0,1.579908967E0,1.543302178E0,2.930907989E0
9.587103930E1,1.511703968E0,1.686568975E0,2.031371355E0,3.042405854E0
9.587598321E1,9.893388748E-1,1.746475935E0,2.413040638E0,3.138747317E0
9.588093581E1,5.465650558E-1,1.766477108E0,2.534013271E0,3.136940865E0
9.588588836E1,3.486328125E-1,1.782590389E0,2.470250845E0,3.066155993E0
9.589084097E1,2.663049698E-1,1.806896329E0,2.307083130E0,2.942520221E0
9.589579951E1,1.607704163E-1,1.887790084E0,2.049761295E0,2.791257762E0
9.590075238E1,7.500553131E-2,2.015796900E0,1.726370096E0,2.655073762E0
9.590570524E1,2.560424805E-2,2.061685085E0,1.355402470E0,2.467451483E0
9.591065816E1,9.859180450E-2,2.123936176E0,1.010674834E0,2.354206628E0
9.591561149E1,7.109260559E-2,2.250927210E0,5.951347351E-1,2.329358885E0
9.592056436E1,-1.334209442E-1,2.223125696E0,2.660980225E-1,2.242966154E0
9.592551727E1,-3.760786057E-1,2.155596495E0,5.869817734E-2,2.188944230E0
9.593047019E1,-5.563068390E-1,2.007438183E0,-3.652274609E-2,2.083415289E0
9.593542404E1,-5.878047943E-1,1.773919702E0,1.227970123E-1,1.872801295E0
9.594037696E1,-5.089063644E-1,1.555414915E0,2.475712299E-1,1.655171520E0
9.594532993E1,-3.340787888E-1,1.313499689E0,2.471091747E-1,1.377662155E0
9.595028290E1,-4.909801483E-2,1.122577667E0,3.769183159E-2,1.124282842E0
9.595523769E1,1.735763550E-1,9.565186501E-1,-2.587991953E-1,1.005998858E0
9.596019071E1,3.434791565E-1,7.892140150E-1,-3.845552206E-1,9.427191576E-1
9.596514378E1,4.365367889E-1,6.060444117E-1,-2.068755627E-1,7.750172227E-1
9.597009680E1,5.222024918E-1,3.565199971E-1,7.283008099E-2,6.364795138E-1
9.597504691E1,5.719165802E-1,-7.474482059E-3,2.399680614E-1,6.202653570E-1
9.597999977E1,5.905323029E-1,-3.280041218E-1,2.852643728E-1,7.332740736E-1
9.598495269E1,6.737384796E-1,-5.310119987E-1,3.713173866E-1,9.347587300E-1
9.598990555E1,6.299486160E-1,-6.908452511E-1,5.549309254E-1,1.087221574E0
9.599486107E1,5.382289886E-1,-7.812838554E-1,6.371898651E-1,1.142849873E0
9.599981409E1,5.589389801E-1,-8.313494325E-1,7.355301380E-1,1.242802980E0
9.600476712E1,6.681995392E-1,-8.024863005E-1,6.187583208E-1,1.213810836E0
9.600972014E1,5.335702896E-1,-8.208490014E-1,5.417215824E-1,1.118906882E0
9.601467238E1,2.868604660E-1,-8.241308928E-1,3.938404322E-1,9.573875607E-1
9.601962534E1,6.926536560E-2,-8.553987741E-1,3.636642694E-1,9.320710566E-1
9.602457831E1,-1.934356689E-1,-8.886759877E-1,4.295572042E-1,1.005823921E0
9.602953133E1,-4.867029190E-1,-8.763602972E-1,3.266074657E-1,1.054305240E0
9.603446342E1,-7.267475128E-1,-8.807301521E-1,2.082278728E-1,1.160692205E0
9.603939550E1,-8.946971893E-1,-7.919186354E-1,3.037524223E-2,1.195215814E0
9.604429654E1,-8.996686935E-1,-7.606511712E-1,-1.515830755E-1,1.187843168E0
9.604924524E1,-8.948259354E-1,-8.297445774E-1,-2.028325796E-1,1.237065307E0
9.605430232E1,-8.658723831E-1,-9.635417461E-1,-2.719770670E-1,1.323676398E0
9.605925644E1,-7.795057297E-1,-1.178912997E0,-3.717682362E-1,1.461395449E0
9.606421050E1,-7.197065353E-1,-1.323006153E0,-3.785792589E-1,1.552947209E0
9.606916462E1,-6.220617294E-1,-1.317073584E0,-7.837879658E-2,1.458693544E0
9.607411206E1,-4.530429840E-1,-1.275881052E0,1.938229799E-1,1.367730877E0
9.607906586E1,-2.029991150E-1,-1.211044788E0,4.747769833E-1,1.316530024E0
9.608401962E1,-3.953552246E-2,-1.105316639E0,7.473315001E-1,1.334837931E0
9.608897336E1,-2.252578735E-2,-1.006385565E0,8.549283743E-1,1.320689911E0
9.609392373E1,1.519565582E-1,-9.785513282E-1,6.415423155E-1,1.179927981E0
9.609887732E1,2.470197678E-1,-9.110139608E-1,4.838669300E-1,1.060703733E0
9.610383092E1,2.150545120E-1,-7.963404655E-1,3.729447126E-1,9.052592661E-1
9.610878451E1,9.204864502E-2,-8.067468405E-1,1.911234856E-1,8.341712081E-1
9.611374175E1,-1.506872177E-1,-7.938957214E-1,2.945340872E-1,8.600740565E-1
9.611869555E1,-3.312797546E-1,-7.248873115E-1,5.389026403E-1,9.620935224E-1
9.612364930E1,-4.257755280E-1,-7.125283480E-1,5.132927895E-1,9.759359275E-1
9.612860311E1,-2.355079651E-1,-8.450383544E-1,1.186106205E-1,8.852244356E-1
9.613355342E1,2.899646759E-2,-1.033228636E0,-2.241097689E-1,1.057651832E0
9.613850701E1,6.863880157E-2,-1.203307867E0,-8.142495155E-2,1.208011230E0
9.614346060E1,1.417188644E-1,-1.286383033E0,-3.720700741E-2,1.294700701E0
9.614841425E1,1.688861847E-1,-1.345191240E0,-1.385502815E-1,1.362812605E0
9.615336383E1,2.051239014E-1,-1.360595465E0,-2.494162321E-1,1.398393468E0
9.615831722E1,2.100086212E-1,-1.270599723E0,-2.295393944E-1,1.308134401E0
9.616327061E1,3.299293518E-1,-1.197332382E0,-2.706965208E-1,1.271115580E0
9.616822404E1,3.185739517E-1,-1.123504400E0,-6.108765602E-1,1.317923242E0
9.617317873E1,2.511024475E-2,-1.082516432E0,-7.008917332E-1,1.289853314E0
9.617813217E1,-2.298345566E-1,-1.010240555E0,-5.760928392E-1,1.185450489E0
9.618308566E1,-4.389486313E-1,-8.544376493E-1,-4.318625927E-1,1.053206958E0
9.618803915E1,-6.451730728E-1,-7.617743015E-1,-4.226402044E-1,1.084054022E0
9.619299008E1,-8.079605103E-1,-7.104220986E-1,-4.532855749E-1,1.167462015E0
9.619794342E1,-9.299716949E-1,-7.817034721E-1,-3.765101433E-1,1.271875607E0
9.620289675E1,-9.944438934E-1,-8.870233297E-1,-1.299098730E-1,1.338882228E0
9.620785008E1,-1.037320137E0,-1.017172575E0,8.791208267E-2,1.455472998E0
9.621280055E1,-9.270105362E-1,-1.119815350E0,1.073439121E-1,1.457689153E0
9.621775378E1,-7.235708237E-1,-1.065418839E0,1.579293013E-1,1.297541408E0
9.622270696E1,-3.219413757E-1,-1.028344870E0,1.720486879E-1,1.091210416E0
9.622766014E1,-1.242084503E-1,-9.356644154E-1,3.055213690E-1,9.920881736E-1
9.623261800E1,1.546649933E-1,-9.141979218E-1,4.556950331E-1,1.033120062E0
9.623757144E1,5.124139786E-1,-8.274850845E-1,3.461526632E-1,1.033015642E0
9.624252482E1,7.001934052E-1,-7.325638533E-1,1.617052555E-1,1.026191597E0
9.624747826E1,8.281221390E-1,-6.941862702E-1,2.136600018E-2,1.080804034E0
9.625242821E1,7.190265656E-1,-6.311291456E-1,-4.096388817E-3,9.567340178E-1
9.625738149E1,6.793537140E-1,-5.961542130E-1,1.110829115E-1,9.106375391E-1
9.626233472E1,5.750131607E-1,-5.103614330E-1,4.814774990E-1,9.071546226E-1
9.626728800E1,4.659042358E-1,-4.650997818E-1,8.652472496E-1,1.087215419E0
9.627224347E1,4.813365936E-1,-4.867231250E-1,8.729438782E-1,1.109331029E0
9.627719680E1,5.350637436E-1,-5.416628718E-1,7.181721926E-1,1.046643767E0
9.628215019E1,6.460514069E-1,-5.483502150E-1,6.421351433E-1,1.063206434E0
9.628710352E1,6.538114548E-1,-4.998415411E-1,7.446862459E-1,1.109895756E0
9.629205113E1,7.714529037E-1,-3.560342789E-1,8.991012573E-1,1.237046103E0
9.629700420E1,9.151582718E-1,-1.455826163E-1,1.167785525E0,1.490782343E0
9.630195727E1,9.821681976E-1,-9.805510938E-2,1.467549205E0,1.768606752E0
9.630691034E1,1.073363304E0,-9.861895442E-2,1.610791087E0,1.938164701E0
9.631187024E1,1.169802666E0,-1.589966118E-1,1.323596954E0,1.773591581E0
9.631682363E1,1.127759933E0,-2.046161145E-1,6.463319063E-1,1.315847694E0
9.632177706E1,1.071453094E0,-2.807752490E-1,7.537639141E-2,1.110192810E0
9.632673045E1,8.188180923E-1,-2.437056303E-1,1.094443798E-1,8.612976111E-1
9.633169415E1,4.752979279E-1,-1.316273510E-1,5.847412348E-1,7.649550257E-1
9.633664805E1,-4.245853424E-2,-4.318261147E-2,1.006815553E0,1.008635228E0
9.634160196E1,-4.636039734E-1,-5.109434575E-2,1.135467887E0,1.227528655E0
9.634655592E1,-7.307996750E-1,-9.673878551E-3,1.121988535E0,1.339036975E0
9.635148977E1,-8.874902725E-1,1.118797958E-1,9.226057529E-1,1.285051535E0
9.635644269E1,-8.573026657E-1,2.159390748E-1,5.516219139E-1,1.042057715E0
9.636139561E1,-7.935848236E-1,3.844726682E-1,4.135823250E-1,9.739848276E-1
9.636634852E1,-7.346630096E-1,5.386105776E-1,5.655732155E-1,1.072242582E0
9.637130712E1,-6.373224258E-1,5.441225767E-1,5.174682140E-1,9.848972563E-1
9.637626034E1,-5.184011459E-1,4.107277393E-1,1.496856213E-1,6.781171058E-1
9.638121352E1,-3.781452179E-1,3.232828677E-1,5.014801025E-2,5.000204409E-1
