"Time (ms)","Centre de gravité"
"29894","-41.76869"
"29927","-41.04475"
"29960","-40.05436"
"29994","-38.8196"
"30027","-37.38161"
"30060","-35.80542"
"30094","-34.20347"
"30127","-32.72958"
"30160","-31.51376"
"30194","-30.59035"
"30227","-29.90011"
"30260","-29.36055"
"30294","-28.92434"
"30327","-28.58662"
"30360","-28.36031"
"30394","-28.24586"
"30427","-28.22014"
"30460","-28.24495"
"30494","-28.27429"
"30527","-28.25401"
"30560","-28.12112"
"30594","-27.81187"
"30627","-27.2759"
"30660","-26.48217"
"30694","-25.42404"
"30727","-24.14011"
"30760","-22.72601"
"30794","-21.30637"
"30827","-19.98978"
"30860","-18.85018"
"30894","-17.93033"
"30927","-17.2432"
"30960","-16.77622"
"30994","-16.49581"
"31027","-16.34216"
"31060","-16.23198"
"31094","-16.07827"
"31127","-15.81538"
"31160","-15.41698"
"31194","-14.89281"
"31227","-14.26841"
"31260","-13.57215"
"31294","-12.83821"
"31327","-12.10855"
"31360","-11.41644"
"31394","-10.77009"
"31427","-10.15646"
"31460","-9.551392"
"31494","-8.925507"
"31527","-8.249092"
"31560","-7.500282"
"31594","-6.680603"
"31627","-5.828201"
"31660","-5.00351"
"31694","-4.254845"
"31727","-3.604889"
"31760","-3.062912"
"31794","-2.63398"
"31827","-2.311127"
"31860","-2.062263"
"31894","-1.837715"
"31927","-1.602699"
"31960","-1.364288"
"31994","-1.160896"
"32027","-1.026276"
"32060","-0.9725723"
"32094","-0.9999771"
"32127","-1.106216"
"32160","-1.283165"
"32194","-1.50116"
"32227","-1.695686"
"32260","-1.785751"
"32294","-1.720711"
"32327","-1.505211"
"32360","-1.172989"
"32394","-0.7473297"
"32427","-0.2332687"
"32460","0.3735352"
"32494","1.086952"
"32527","1.926674"
"32560","2.896835"
"32594","3.963417"
"32627","5.06572"
"32660","6.154602"
"32694","7.20752"
"32727","8.206802"
"32760","9.113029"
"32794","9.870689"
"32827","10.44486"
"32860","10.8362"
"32894","11.05598"
"32927","11.12192"
"32960","11.08685"
"32994","11.02155"
"33027","10.95139"
"33060","10.85272"
"33094","10.71764"
"33127","10.57893"
"33160","10.47279"
"33194","10.4115"
"33227","10.38877"
"33260","10.39149"
"33294","10.40551"
"33327","10.41682"
"33360","10.4102"
"33394","10.36778"
"33427","10.27018"
"33460","10.10318"
"33494","9.872482"
"33527","9.616035"
"33560","9.388626"
"33594","9.226173"
"33627","9.131287"
"33660","9.0868"
"33694","9.071838"
"33727","9.070038"
"33760","9.072716"
"33794","9.079811"
"33827","9.0998"
"33860","9.148598"
"33894","9.245987"
"33927","9.407272"
"33960","9.62767"
"33994","9.869919"
"34027","10.07993"
"34060","10.22258"
"34094","10.29609"
"34127","10.31825"
"34160","10.31046"
"34194","10.28999"
"34227","10.26803"
"34260","10.25046"
"34294","10.23967"
"34327","10.23586"
"34360","10.23769"
"34394","10.24174"
"34427","10.24147"
"34460","10.22577"
"34494","10.17854"
"34527","10.08102"
"34560","9.919296"
"34594","9.699448"
"34627","9.459633"
"34660","9.253899"
"34694","9.115311"
"34727","9.040085"
"34760","8.999756"
"34794","8.956696"
"34827","8.874374"
"34860","8.727234"
"34894","8.515305"
"34927","8.274742"
"34960","8.060638"
"34994","7.910027"
"35027","7.826897"
"35060","7.795425"
"35094","7.795807"
"35127","7.811928"
"35160","7.833618"
"35194","7.855812"
"35227","7.876312"
"35260","7.893066"
"35294","7.901436"
"35327","7.891884"
"35360","7.849068"
"35394","7.754112"
"35427","7.592377"
"35460","7.369011"
"35494","7.121468"
"35527","6.903992"
"35560","6.751839"
"35594","6.667046"
"35627","6.632233"
"35660","6.626724"
"35694","6.634361"
"35727","6.645805"
"35760","6.657509"
"35794","6.669182"
"35827","6.680573"
"35860","6.688141"
"35894","6.681686"
"35927","6.642059"
"35960","6.541817"
"35994","6.35199"
"36027","6.05896"
"36060","5.682762"
"36094","5.274132"
"36127","4.899628"
"36160","4.642891"
"36194","4.598839"
"36227","4.835999"
"36260","5.350197"
"36294","6.038048"
"36327","6.729332"
"36360","7.281044"
"36394","7.644997"
"36427","7.854614"
"36460","7.975143"
"36494","8.064209"
"36527","8.147545"
"36560","8.215103"
"36594","8.257103"
"36627","8.314316"
"36660","8.46875"
"36694","8.781357"
"36727","9.263687"
"36760","9.898949"
"36794","10.66119"
"36827","11.5106"
"36860","12.38184"
"36894","13.19636"
"36927","13.89569"
"36960","14.45802"
"36994","14.89399"
"37027","15.23782"
"37060","15.52116"
"37094","15.73927"
"37127","15.85368"
"37160","15.83104"
"37194","15.6736"
"37227","15.42125"
"37260","15.12545"
"37294","14.81503"
"37327","14.49494"
"37360","14.17237"
"37394","13.85996"
"37427","13.5556"
"37460","13.24541"
"37494","12.92926"
"37527","12.62138"
"37560","12.32732"
"37594","12.04449"
"37627","11.78461"
"37660","11.56992"
"37694","11.40177"
"37727","11.24821"
"37760","11.06245"
"37794","10.81122"
"37827","10.49438"
"37860","10.13658"
"37894","9.764008"
"37927","9.399658"
"37960","9.060646"
"37994","8.742775"
"38027","8.426888"
"38060","8.106926"
"38094","7.792496"
"38127","7.486946"
"38160","7.188789"
"38194","6.915428"
"38227","6.700615"
"38260","6.563866"
"38294","6.496185"
"38327","6.47094"
"38360","6.456093"
"38394","6.41954"
"38427","6.332527"
"38460","6.176071"
"38494","5.954376"
"38527","5.705406"
"38560","5.484207"
"38594","5.326767"
"38627","5.235741"
"38660","5.19458"
"38694","5.183968"
"38727","5.190086"
"38760","5.207191"
"38794","5.236671"
"38827","5.28347"
"38860","5.350006"
"38894","5.42733"
"38927","5.483864"
"38960","5.454201"
"38994","5.23391"
"39027","4.691544"
"39060","3.713753"
"39094","2.301094"
"39127","0.6531906"
"39160","-0.9074936"
"39194","-2.139313"
"39227","-2.984482"
"39260","-3.51828"
"39294","-3.854317"
"39327","-4.073433"
"39360","-4.211182"
"39394","-4.29171"
"39427","-4.351669"
"39460","-4.436775"
"39494","-4.588989"
"39527","-4.830109"
"39560","-5.148125"
"39594","-5.507683"
"39627","-5.873589"
"39660","-6.215446"
"39694","-6.51088"
"39727","-6.763634"
"39760","-7.003075"
"39794","-7.253006"
"39827","-7.503418"
"39860","-7.719147"
"39894","-7.874146"
"39927","-7.966652"
"39960","-8.006668"
"39994","-8.000977"
"40027","-7.946861"
"40060","-7.833862"
"40094","-7.653755"
"40127","-7.419586"
"40160","-7.181473"
"40194","-7.012177"
"40227","-6.967697"
"40260","-7.062279"
"40294","-7.274574"
"40327","-7.58197"
"40360","-7.99968"
"40394","-8.5774"
"40427","-9.351547"
"40460","-10.30852"
"40494","-11.39185"
"40527","-12.53099"
"40560","-13.66287"
"40594","-14.74371"
"40627","-15.76025"
"40660","-16.73476"
"40694","-17.70196"
"40727","-18.66821"
"40760","-19.59866"
"40794","-20.44399"
"40827","-21.17412"
"40860","-21.78783"
"40894","-22.3026"
"40927","-22.73762"
"40960","-23.089"
"40994","-23.31986"
"41027","-23.37832"
"41060","-23.21209"
"41094","-22.77504"
"41127","-22.04565"
"41160","-21.03919"
"41194","-19.79244"
"41227","-18.34415"
"41260","-16.7426"
"41294","-15.06921"
"41327","-13.43127"
"41360","-11.92126"
"41394","-10.59776"
"41427","-9.497856"
"41460","-8.644592"
"41494","-8.045425"
"41527","-7.694069"
"41560","-7.564812"
"41594","-7.595589"
"41627","-7.685715"
"41660","-7.728737"
"41694","-7.665863"
"41727","-7.51442"
"41760","-7.34037"
"41794","-7.206207"
"41827","-7.147194"
"41860","-7.17907"
"41894","-7.306641"
"41927","-7.51841"
"41960","-7.778931"
"41994","-8.045135"
"42027","-8.298851"
"42060","-8.55262"
"42094","-8.819817"
"42127","-9.085442"
"42160","-9.313026"
"42194","-9.477127"
"42227","-9.577026"
"42260","-9.623024"
"42294","-9.620628"
"42327","-9.563835"
"42360","-9.436996"
"42394","-9.225861"
"42427","-8.93911"
"42460","-8.629471"
"42494","-8.387863"
"42527","-8.315109"
"42560","-8.506546"
"42594","-9.045616"
"42627","-9.979546"
"42660","-11.28921"
"42694","-12.8839"
"42727","-14.62434"
"42760","-16.3513"
"42794","-17.90415"
"42827","-19.14192"
"42860","-19.979"
"42894","-20.40739"
"42927","-20.46985"
"42960","-20.21153"
"42994","-19.66658"
"43027","-18.88502"
