"Time (ms)","Centre de gravité"
"30194","284.6667"
"30227","286.6179"
"30260","288.3529"
"30294","289.8234"
"30327","290.9628"
"30360","291.7333"
"30394","292.1507"
"30427","292.2971"
"30460","292.2846"
"30494","292.2034"
"30527","292.1092"
"30560","292.0444"
"30594","292.0678"
"30627","292.2688"
"30660","292.7401"
"30694","293.5086"
"30727","294.491"
"30760","295.527"
"30794","296.4612"
"30827","297.201"
"30860","297.7145"
"30894","298.0059"
"30927","298.1158"
"30960","298.113"
"30994","298.0659"
"31027","298.028"
"31060","298.0459"
"31094","298.1626"
"31127","298.4013"
"31160","298.7423"
"31194","299.1489"
"31227","299.6144"
"31260","300.1484"
"31294","300.7371"
"31327","301.3406"
"31360","301.9034"
"31394","302.3605"
"31427","302.6629"
"31460","302.8114"
"31494","302.8537"
"31527","302.8458"
"31560","302.8259"
"31594","302.8112"
"31627","302.8054"
"31660","302.8054"
"31694","302.8063"
"31727","302.8038"
"31760","302.7947"
"31794","302.7801"
"31827","302.7679"
"31860","302.7785"
"31894","302.8465"
"31927","303.0103"
"31960","303.2791"
"31994","303.5958"
"32027","303.8604"
"32060","303.9984"
"32094","303.9854"
"32127","303.8223"
"32160","303.537"
"32194","303.211"
"32227","302.9567"
"32260","302.8483"
"32294","302.8912"
"32327","303.0376"
"32360","303.2091"
"32394","303.3443"
"32427","303.4307"
"32460","303.4823"
"32494","303.5019"
"32527","303.489"
"32560","303.4908"
"32594","303.5808"
"32627","303.7572"
"32660","303.9247"
"32694","304.0001"
"32727","303.9964"
"32760","303.9927"
"32794","304.0402"
"32827","304.1033"
"32860","304.0815"
"32894","303.9034"
"32927","303.5992"
"32960","303.2589"
"32994","302.9485"
"33027","302.7128"
"33060","302.5848"
"33094","302.5218"
"33127","302.4075"
"33160","302.1714"
"33194","301.8357"
"33227","301.457"
"33260","301.1027"
"33294","300.8431"
"33327","300.7057"
"33360","300.6619"
"33394","300.6641"
"33427","300.6774"
"33460","300.6897"
"33494","300.713"
"33527","300.7792"
"33560","300.9284"
"33594","301.178"
"33627","301.4944"
"33660","301.8202"
"33694","302.1382"
"33727","302.464"
"33760","302.7784"
"33794","303.0228"
"33827","303.1627"
"33860","303.2144"
"33894","303.2149"
"33927","303.1942"
"33960","303.1705"
"33994","303.1575"
"34027","303.1738"
"34060","303.249"
"34094","303.4152"
"34127","303.6769"
"34160","303.9769"
"34194","304.224"
"34227","304.3661"
"34260","304.4144"
"34294","304.4079"
"34327","304.3806"
"34360","304.3525"
"34394","304.3314"
"34427","304.3177"
"34460","304.3093"
"34494","304.3036"
"34527","304.2982"
"34560","304.2911"
"34594","304.2803"
"34627","304.2645"
"34660","304.2451"
"34694","304.2303"
"34727","304.2401"
"34760","304.3071"
"34794","304.4668"
"34827","304.7255"
"34860","305.0272"
"34894","305.2802"
"34927","305.4313"
"34960","305.4902"
"34994","305.4949"
"35027","305.4785"
"35060","305.4601"
"35094","305.4467"
"35127","305.4384"
"35160","305.4332"
"35194","305.4295"
"35227","305.4263"
"35260","305.4234"
"35294","305.4207"
"35327","305.4174"
"35360","305.4122"
"35394","305.4043"
"35427","305.3943"
"35460","305.3867"
"35494","305.3917"
"35527","305.4243"
"35560","305.498"
"35594","305.6081"
"35627","305.7032"
"35660","305.6831"
"35694","305.4694"
"35727","305.0876"
"35760","304.6593"
"35794","304.3233"
"35827","304.173"
"35860","304.2512"
"35894","304.568"
"35927","305.0914"
"35960","305.7409"
"35994","306.3982"
"36027","306.9075"
"36060","307.0812"
"36094","306.772"
"36127","306.0085"
"36160","305.0827"
"36194","304.501"
"36227","304.8388"
"36260","306.5616"
"36294","309.8539"
"36327","314.5137"
"36360","319.9791"
"36394","325.5329"
"36427","330.6008"
"36460","334.9268"
"36494","338.5258"
"36527","341.5217"
"36560","344.0179"
"36594","346.0612"
"36627","347.6706"
"36660","348.8749"
"36694","349.7457"
"36727","350.3773"
"36760","350.8188"
"36794","351.0497"
"36827","351.0452"
"36860","350.8649"
"36894","350.6407"
"36927","350.4736"
"36960","350.3852"
"36994","350.3503"
"37027","350.3384"
"37060","350.3336"
"37094","350.343"
"37127","350.3973"
"37160","350.5402"
"37194","350.7982"
"37227","351.1498"
"37260","351.5457"
"37294","351.9569"
"37327","352.3698"
"37360","352.7728"
"37394","353.1714"
"37427","353.5729"
"37460","353.9752"
"37494","354.3842"
"37527","354.8022"
"37560","355.2144"
"37594","355.6038"
"37627","355.9414"
"37660","356.186"
"37694","356.3361"
"37727","356.4512"
"37760","356.6102"
"37794","356.8515"
"37827","357.135"
"37860","357.3737"
"37894","357.5145"
"37927","357.5718"
"37960","357.5982"
"37994","357.6553"
"38027","357.7952"
"38060","358.0325"
"38094","358.3206"
"38127","358.5864"
"38160","358.8079"
"38194","359.0287"
"38227","359.291"
"38260","359.5697"
"38294","359.7933"
"38327","359.9226"
"38360","359.9859"
"38394","360.05"
"38427","360.181"
"38460","360.4055"
"38494","360.6829"
"38527","360.9423"
"38560","361.1611"
"38594","361.3828"
"38627","361.65"
"38660","361.9379"
"38694","362.1713"
"38727","362.3015"
"38760","362.339"
"38794","362.328"
"38827","362.3211"
"38860","362.3721"
"38894","362.527"
"38927","362.7939"
"38960","363.1077"
"38994","363.3545"
"39027","363.4443"
"39060","363.3471"
"39094","363.0909"
"39127","362.7641"
"39160","362.4793"
"39194","362.3004"
"39227","362.2205"
"39260","362.2012"
"39294","362.2084"
"39327","362.2228"
"39360","362.238"
"39394","362.2524"
"39427","362.2603"
"39460","362.2443"
"39494","362.1731"
"39527","362.011"
"39560","361.7512"
"39594","361.4494"
"39627","361.1968"
"39660","361.0466"
"39694","360.9888"
"39727","360.9848"
"39760","360.9998"
"39794","361.0125"
"39827","361.0137"
"39860","361.0042"
"39894","360.9935"
"39927","361.0029"
"39960","361.0653"
"39994","361.2158"
"40027","361.4604"
"40060","361.7453"
"40094","361.9879"
"40127","362.1555"
"40160","362.2921"
"40194","362.4715"
"40227","362.728"
"40260","363.0083"
"40294","363.197"
"40327","363.2043"
"40360","363.0249"
"40394","362.7346"
"40427","362.4266"
"40460","362.1317"
"40494","361.8159"
"40527","361.4457"
"40560","361.0018"
"40594","360.452"
"40627","359.7855"
"40660","359.0546"
"40694","358.3332"
"40727","357.6681"
"40760","357.0912"
"40794","356.6417"
"40827","356.3514"
"40860","356.2113"
"40894","356.1719"
"40927","356.1804"
"40960","356.2062"
"40994","356.2439"
"41027","356.3016"
"41060","356.3832"
"41094","356.4633"
"41127","356.4889"
"41160","356.4467"
"41194","356.4149"
"41227","356.5051"
"41260","356.7653"
"41294","357.1408"
"41327","357.5201"
"41360","357.8185"
"41394","358.015"
"41427","358.1275"
"41460","358.1857"
"41494","358.2374"
"41527","358.3494"
"41560","358.564"
"41594","358.8448"
